,County Name,Measure Name,Score Readmission,Score,Score Medicare
7785,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.6,15.5,Not Available
7786,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.6,16.9,Not Available
7787,JACKSON,Rate of readmission for stroke patients,12.6,11.5,Not Available
7788,JACKSON,Hospital return days for heart attack patients,12.6,Not Available,Not Available
7789,JACKSON,Hospital return days for heart failure patients,12.6,Not Available,Not Available
7790,JACKSON,Hospital return days for pneumonia patients,12.6,Not Available,Not Available
7791,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.6,Not Available,Not Available
7792,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.6,Not Available,Not Available
7793,JACKSON,Rate of readmission for CABG,12.6,Not Available,Not Available
7794,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.6,Not Available,Not Available
7795,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.6,Not Available,Not Available
7796,JACKSON,Rate of readmission after hip/knee replacement,12.6,Not Available,Not Available
7797,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.6,Not Available,Not Available
7798,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.6,Not Available,Not Available
7799,JACKSON,Rate of readmission for stroke patients,12.6,Not Available,Not Available
7800,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.6,16.2,Not Available
7801,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.6,27.2,Not Available
7802,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.6,20.5,Not Available
7803,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,Not Available
7804,JACKSON,Hospital return days for heart failure patients,16.2,Not Available,Not Available
7805,JACKSON,Hospital return days for pneumonia patients,16.2,-12.5,Not Available
7806,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,Not Available,Not Available
7807,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,Not Available
7808,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7809,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,Not Available,Not Available
7810,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,Not Available,Not Available
7811,JACKSON,Rate of readmission after hip/knee replacement,16.2,Not Available,Not Available
7812,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15,Not Available
7813,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,16.9,Not Available
7814,JACKSON,Rate of readmission for stroke patients,16.2,Not Available,Not Available
7815,JACKSON,Hospital return days for heart attack patients,16.2,15.1,Not Available
7816,JACKSON,Hospital return days for heart failure patients,16.2,26.7,Not Available
7817,JACKSON,Hospital return days for pneumonia patients,16.2,10.1,Not Available
7818,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,18.3,Not Available
7819,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,17.7,Not Available
7820,JACKSON,Rate of readmission for CABG,16.2,13.5,Not Available
7821,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.3,Not Available
7822,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,23.2,Not Available
7823,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.4,Not Available
7824,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,16.5,Not Available
7825,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.9,Not Available
7826,JACKSON,Rate of readmission for stroke patients,16.2,12,Not Available
7827,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,Not Available
7828,JACKSON,Hospital return days for heart failure patients,16.2,32.5,Not Available
7829,JACKSON,Hospital return days for pneumonia patients,16.2,37.8,Not Available
7830,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,17.4,Not Available
7831,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,Not Available
7832,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7833,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,19.8,Not Available
7834,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,20,Not Available
7835,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.3,Not Available
7836,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,16.2,Not Available
7837,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.7,Not Available
7838,JACKSON,Rate of readmission for stroke patients,16.2,11.3,Not Available
7839,JACKSON,Hospital return days for heart attack patients,16.2,-22.8,Not Available
7840,JACKSON,Hospital return days for heart failure patients,16.2,7.8,Not Available
7841,JACKSON,Hospital return days for pneumonia patients,16.2,-0.6,Not Available
7842,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,19.2,Not Available
7843,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,14.7,Not Available
7844,JACKSON,Rate of readmission for CABG,16.2,12.4,Not Available
7845,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,19.1,Not Available
7846,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,22.3,Not Available
7847,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.7,Not Available
7848,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15.3,Not Available
7849,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.5,Not Available
7850,JACKSON,Rate of readmission for stroke patients,16.2,11.2,Not Available
7851,JACKSON,Hospital return days for heart attack patients,16.2,30,Not Available
7852,JACKSON,Hospital return days for heart failure patients,16.2,14,Not Available
7853,JACKSON,Hospital return days for pneumonia patients,16.2,22,Not Available
7854,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,16.2,Not Available
7855,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,17.9,Not Available
7856,JACKSON,Rate of readmission for CABG,16.2,13.6,Not Available
7857,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,23.8,Not Available
7858,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,23.9,Not Available
7859,JACKSON,Rate of readmission after hip/knee replacement,16.2,6.2,Not Available
7860,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,17.3,Not Available
7861,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,18.3,Not Available
7862,JACKSON,Rate of readmission for stroke patients,16.2,12.7,Not Available
7863,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,Not Available
7864,JACKSON,Hospital return days for heart failure patients,16.2,-23.7,Not Available
7865,JACKSON,Hospital return days for pneumonia patients,16.2,22.9,Not Available
7866,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,16.7,Not Available
7867,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,Not Available
7868,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7869,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,19.1,Not Available
7870,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,21.6,Not Available
7871,JACKSON,Rate of readmission after hip/knee replacement,16.2,3.8,Not Available
7872,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,14.6,Not Available
7873,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.4,Not Available
7874,JACKSON,Rate of readmission for stroke patients,16.2,Not Available,Not Available
7875,JACKSON,Hospital return days for heart attack patients,16.2,-13.3,Not Available
7876,JACKSON,Hospital return days for heart failure patients,16.2,0.5,Not Available
7877,JACKSON,Hospital return days for pneumonia patients,16.2,10.5,Not Available
7878,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,18.5,Not Available
7879,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,15.9,Not Available
7880,JACKSON,Rate of readmission for CABG,16.2,12,Not Available
7881,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.1,Not Available
7882,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,20.3,Not Available
7883,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.2,Not Available
7884,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15.9,Not Available
7885,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,18.2,Not Available
7886,JACKSON,Rate of readmission for stroke patients,16.2,11.1,Not Available
7887,JACKSON,Hospital return days for heart attack patients,16.2,-0.1,Not Available
7888,JACKSON,Hospital return days for heart failure patients,16.2,17.8,Not Available
7889,JACKSON,Hospital return days for pneumonia patients,16.2,27.5,Not Available
7890,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,16.1,Not Available
7891,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,16.8,Not Available
7892,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7893,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.3,Not Available
7894,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,23.4,Not Available
7895,JACKSON,Rate of readmission after hip/knee replacement,16.2,5.1,Not Available
7896,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15.6,Not Available
7897,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,18.5,Not Available
7898,JACKSON,Rate of readmission for stroke patients,16.2,12.6,Not Available
7899,JACKSON,Hospital return days for heart attack patients,16.2,11.9,Not Available
7900,JACKSON,Hospital return days for heart failure patients,16.2,-10.9,Not Available
7901,JACKSON,Hospital return days for pneumonia patients,16.2,9.3,Not Available
7902,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,Not Available,Not Available
7903,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,17,Not Available
7904,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7905,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.8,Not Available
7906,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,21.5,Not Available
7907,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.8,Not Available
7908,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,16.6,Not Available
7909,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,19.5,Not Available
7910,JACKSON,Rate of readmission for stroke patients,16.2,13,Not Available
7911,JACKSON,Hospital return days for heart attack patients,16.2,12.1,Not Available
7912,JACKSON,Hospital return days for heart failure patients,16.2,-7.7,Not Available
7913,JACKSON,Hospital return days for pneumonia patients,16.2,7.6,Not Available
7914,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,17.9,Not Available
7915,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,16.2,Not Available
7916,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7917,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.3,Not Available
7918,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,20.8,Not Available
7919,JACKSON,Rate of readmission after hip/knee replacement,16.2,3.7,Not Available
7920,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15.5,Not Available
7921,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,16.9,Not Available
7922,JACKSON,Rate of readmission for stroke patients,16.2,11.5,Not Available
7923,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,Not Available
7924,JACKSON,Hospital return days for heart failure patients,16.2,Not Available,Not Available
7925,JACKSON,Hospital return days for pneumonia patients,16.2,Not Available,Not Available
7926,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,Not Available,Not Available
7927,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,Not Available
7928,JACKSON,Rate of readmission for CABG,16.2,Not Available,Not Available
7929,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,Not Available,Not Available
7930,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,Not Available,Not Available
7931,JACKSON,Rate of readmission after hip/knee replacement,16.2,Not Available,Not Available
7932,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,Not Available,Not Available
7933,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,Not Available,Not Available
7934,JACKSON,Rate of readmission for stroke patients,16.2,Not Available,Not Available
7935,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,16.2,Not Available
7936,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,27.2,Not Available
7937,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,20.5,Not Available
7938,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,1
7939,JACKSON,Hospital return days for heart failure patients,16.2,Not Available,1
7940,JACKSON,Hospital return days for pneumonia patients,16.2,-12.5,1
7941,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,Not Available,1
7942,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,1
7943,JACKSON,Rate of readmission for CABG,16.2,Not Available,1
7944,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,Not Available,1
7945,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,Not Available,1
7946,JACKSON,Rate of readmission after hip/knee replacement,16.2,Not Available,1
7947,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15,1
7948,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,16.9,1
7949,JACKSON,Rate of readmission for stroke patients,16.2,Not Available,1
7950,JACKSON,Hospital return days for heart attack patients,16.2,15.1,1
7951,JACKSON,Hospital return days for heart failure patients,16.2,26.7,1
7952,JACKSON,Hospital return days for pneumonia patients,16.2,10.1,1
7953,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,18.3,1
7954,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,17.7,1
7955,JACKSON,Rate of readmission for CABG,16.2,13.5,1
7956,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,20.3,1
7957,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,23.2,1
7958,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.4,1
7959,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,16.5,1
7960,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.9,1
7961,JACKSON,Rate of readmission for stroke patients,16.2,12,1
7962,JACKSON,Hospital return days for heart attack patients,16.2,Not Available,1
7963,JACKSON,Hospital return days for heart failure patients,16.2,32.5,1
7964,JACKSON,Hospital return days for pneumonia patients,16.2,37.8,1
7965,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,17.4,1
7966,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,Not Available,1
7967,JACKSON,Rate of readmission for CABG,16.2,Not Available,1
7968,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,19.8,1
7969,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,20,1
7970,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.3,1
7971,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,16.2,1
7972,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.7,1
7973,JACKSON,Rate of readmission for stroke patients,16.2,11.3,1
7974,JACKSON,Hospital return days for heart attack patients,16.2,-22.8,1
7975,JACKSON,Hospital return days for heart failure patients,16.2,7.8,1
7976,JACKSON,Hospital return days for pneumonia patients,16.2,-0.6,1
7977,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,19.2,1
7978,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,16.2,14.7,1
7979,JACKSON,Rate of readmission for CABG,16.2,12.4,1
7980,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,16.2,19.1,1
7981,JACKSON,Heart failure (HF) 30-Day Readmission Rate,16.2,22.3,1
7982,JACKSON,Rate of readmission after hip/knee replacement,16.2,4.7,1
7983,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,16.2,15.3,1
7984,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,16.2,17.5,1
7985,JACKSON,Rate of readmission for stroke patients,16.2,11.2,1
7986,JACKSON,Hospital return days for heart attack patients,16.2,30,1
7987,JACKSON,Hospital return days for heart failure patients,16.2,14,1
7988,JACKSON,Hospital return days for pneumonia patients,16.2,22,1
7989,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",16.2,16.2,1
